chr	pos	non_missing_samples
chr8	164984	5651
chr8	170692	5106
chr8	170920	4146
chr8	176818	4329
chr8	187938	5946
chr8	189030	5627
chr8	190568	3026
chr8	191072	3885
chr8	193585	4462
chr8	194947	4287
chr8	197042	2342
chr8	198327	5958
chr8	198583	2220
chr8	198770	3020
chr8	200898	5075
chr8	205505	5833
chr8	208834	2156
chr8	209152	3807
chr8	212894	2792
chr8	212995	5971
chr8	219797	4619
chr8	219868	5612
chr8	220412	5119
chr8	221039	6179
chr8	221671	4499
chr8	221922	6508
chr8	222949	5333
chr8	223682	6128
chr8	224321	5480
chr8	224666	3836
chr8	226670	5903
chr8	226672	5926
chr8	227598	5720
chr8	227689	6393
chr8	227843	5890
chr8	229694	3237
chr8	230112	5141
chr8	230745	5710
chr8	230847	5267
chr8	231272	5291
chr8	231287	5449
chr8	236656	2855
chr8	237333	4788
chr8	238574	4247
chr8	238648	5073
chr8	239189	4440
chr8	239299	5478
chr8	240578	5961
chr8	260716	4012
chr8	263427	4081
chr8	280645	2293
chr8	281022	4455
chr8	281572	3052
chr8	285026	4497
chr8	285124	3935
chr8	286941	5105
chr8	287831	5867
chr8	293008	5740
chr8	293221	4655
chr8	293565	4721
chr8	296848	6024
chr8	297118	4869
chr8	298201	4148
chr8	298274	6459
chr8	298510	3703
chr8	300058	5329
chr8	304062	3765
chr8	304569	4047
chr8	305133	3018
chr8	308929	3098
chr8	311009	4711
chr8	323462	6423
chr8	323502	6557
chr8	323858	3731
chr8	330328	5795
chr8	330846	4735
chr8	331969	5547
chr8	332993	5582
chr8	333018	5533
chr8	333797	3943
chr8	334288	5061
chr8	334709	5257
chr8	335646	6555
chr8	336284	5680
chr8	337263	5620
chr8	344543	5346
chr8	346346	5430
chr8	354843	5582
chr8	365789	2538
chr8	372796	4904
chr8	373007	88
chr8	400600	1789
chr8	400916	6013
chr8	401493	1353
chr8	401635	5554
chr8	401659	6014
chr8	402692	6054
chr8	403304	5267
chr8	404593	5520
chr8	405192	6399
chr8	405351	5566
chr8	405951	5881
chr8	406195	2103
chr8	406455	5613
chr8	406963	6003
chr8	407777	6039
chr8	409375	4789
chr8	410059	4313
chr8	410640	3531
chr8	413288	1977
chr8	415401	1378
chr8	416697	4476
chr8	418512	4737
chr8	420276	4865
chr8	421777	5787
chr8	421858	3821
chr8	423235	4979
chr8	423319	5418
chr8	423541	5601
chr8	423694	5405
chr8	424466	2883
chr8	425541	3590
chr8	426015	2392
chr8	426479	5048
chr8	426685	2133
chr8	427913	4790
chr8	430397	4445
chr8	431068	4705
chr8	431161	5513
chr8	431501	2038
chr8	432146	4136
chr8	432585	5784
chr8	434668	6472
chr8	435298	6111
chr8	435959	4365
chr8	436503	5910
chr8	437030	4516
chr8	437078	6067
chr8	437369	6446
chr8	437401	6118
chr8	438673	5735
chr8	438704	5568
chr8	438821	5374
chr8	439089	3481
chr8	439363	6319
chr8	440424	5189
chr8	440678	2554
chr8	440921	2227
chr8	441457	6197
chr8	441776	4337
chr8	442079	5789
chr8	442755	3172
chr8	443959	2231
chr8	444485	2873
chr8	445601	4349
chr8	445791	5233
chr8	446216	6355
chr8	446359	5054
chr8	448442	5559
chr8	449706	5901
chr8	450369	4908
chr8	455360	2251
chr8	456925	3736
chr8	457459	6189
chr8	458148	5409
chr8	460350	5892
chr8	460425	3944
chr8	463833	4047
chr8	464083	4516
chr8	464404	5283
chr8	464592	5708
chr8	466262	3605
chr8	466746	4208
chr8	467521	6260
chr8	468263	3700
chr8	468358	5162
chr8	468609	1802
chr8	469178	4491
chr8	471805	4590
chr8	472165	4992
chr8	473266	1671
chr8	474882	2114
chr8	475465	1150
chr8	481767	1950
chr8	483218	6149
chr8	484304	3251
chr8	484962	4570
chr8	486020	4211
chr8	487353	6030
chr8	490864	3669
chr8	491497	2538
chr8	491735	5575
chr8	496764	5632
chr8	500785	3394
chr8	504401	1427
chr8	505001	5681
chr8	505937	3798
chr8	508589	4977
chr8	512893	6257
chr8	512983	5868
chr8	513226	3097
chr8	514634	5522
chr8	516098	6033
chr8	516479	6264
chr8	517342	4507
chr8	517596	5804
chr8	518947	6297
chr8	519919	5995
chr8	520044	5923
chr8	520320	2977
chr8	523920	5924
chr8	523959	4200
chr8	526546	4898
chr8	529244	5049
chr8	531083	2241
chr8	531421	3902
chr8	533699	2601
chr8	540551	5726
chr8	540756	4723
chr8	541111	6277
chr8	541475	5803
chr8	541617	6341
chr8	547144	1428
chr8	549870	1634
chr8	554346	4191
chr8	554902	5177
chr8	556629	5752
chr8	558379	5655
chr8	559071	5274
chr8	561415	5015
chr8	563371	2404
chr8	563664	6087
chr8	564883	5044
chr8	565639	6010
chr8	566083	5953
chr8	566207	4909
chr8	570463	5314
chr8	572292	3887
chr8	576209	3823
chr8	576824	2567
chr8	577101	5729
chr8	577603	5085
chr8	578742	6169
chr8	581467	5472
chr8	583248	5669
chr8	583993	5068
chr8	585267	5800
chr8	587113	6593
chr8	588613	5293
chr8	590861	1635
chr8	591476	4994
chr8	591653	4113
chr8	592876	4724
chr8	593245	4911
chr8	593641	5362
chr8	593707	6918
chr8	600729	5400
chr8	602374	5570
chr8	603117	5997
chr8	604262	4067
chr8	604680	5573
chr8	606356	5274
chr8	606696	5139
chr8	607161	3827
chr8	607779	3510
chr8	614843	2659
chr8	615117	5130
chr8	617625	5630
chr8	617885	6093
chr8	622078	5054
chr8	633684	5535
chr8	633892	2223
chr8	634607	5842
chr8	639796	5729
chr8	640074	5786
chr8	642357	5556
chr8	649190	5806
chr8	649220	5301
chr8	652623	6163
chr8	655142	4041
chr8	655828	4632
chr8	657650	2474
chr8	662139	2418
chr8	665238	5059
chr8	673561	4307
chr8	674433	5634
chr8	675350	5975
chr8	676191	5823
chr8	677305	6250
chr8	679799	1568
chr8	682473	5414
chr8	683976	5772
chr8	685705	3447
chr8	686469	5479
chr8	691711	5685
chr8	692112	3231
chr8	694166	6443
chr8	696315	3151
chr8	698978	4121
chr8	699552	2465
chr8	705049	4633
chr8	706008	3030
chr8	707884	6154
chr8	714383	3696
chr8	714648	2122
chr8	717960	1763
chr8	719043	5323
chr8	719296	3933
chr8	720491	5098
chr8	720794	4815
chr8	722942	6317
chr8	730627	5925
chr8	732881	5858
chr8	737663	6083
chr8	739922	5866
chr8	742490	2322
chr8	745090	3226
chr8	746337	6349
chr8	750278	2862
chr8	751085	2446
chr8	751091	3384
chr8	752709	4623
chr8	753564	5717
chr8	754025	5428
chr8	754043	4737
chr8	754407	4747
chr8	755494	6545
chr8	755950	5986
chr8	756045	4718
chr8	756579	4047
chr8	756996	5780
chr8	760778	5188
chr8	764234	5146
chr8	764312	5023
chr8	765032	3769
chr8	765944	2079
chr8	769589	2278
chr8	772586	6187
chr8	773986	5074
chr8	774718	4959
chr8	775170	5917
chr8	779714	2796
chr8	782845	5362
chr8	783099	5257
chr8	783664	6199
chr8	783956	5110
chr8	784674	5385
chr8	785085	5362
chr8	788162	2338
chr8	788912	6081
chr8	789232	6236
chr8	792606	2505
chr8	793149	3066
chr8	796608	2279
chr8	797895	2855
chr8	799135	2653
chr8	799383	3233
chr8	799627	5434
chr8	801584	2771
chr8	801912	2830
chr8	802678	5179
chr8	805253	5533
chr8	805383	5666
chr8	806771	5146
chr8	809079	2467
chr8	809489	6011
chr8	809497	6039
chr8	810274	3481
chr8	811180	4854
chr8	812946	2999
chr8	814529	3757
chr8	814612	3729
chr8	815302	4971
chr8	816335	5105
chr8	817847	2991
chr8	818934	3540
chr8	822991	1611
chr8	823449	2205
chr8	823711	1595
chr8	826667	3870
chr8	827824	5188
chr8	828266	2626
chr8	829023	3670
chr8	829366	5369
chr8	830167	6013
chr8	841501	3251
chr8	842000	5201
chr8	847144	4262
chr8	849254	6345
chr8	853443	4951
chr8	853544	6307
chr8	853666	5811
chr8	857080	5781
chr8	857459	2875
chr8	859851	4680
chr8	859982	3957
chr8	860464	4941
chr8	866207	2804
chr8	868290	4171
chr8	869170	2021
chr8	872081	5010
chr8	873110	4730
chr8	874097	5865
chr8	877433	6317
chr8	885791	4164
chr8	887909	2909
chr8	894193	5761
chr8	895841	6439
chr8	899726	5372
chr8	909680	5449
chr8	914300	5118
chr8	914780	4495
chr8	916293	4326
chr8	927220	5821
chr8	927389	4618
chr8	930451	6389
chr8	935032	2413
chr8	935775	4862
chr8	939604	5482
chr8	939606	5543
chr8	944914	5645
chr8	947830	4020
chr8	951785	5521
chr8	952089	4779
chr8	953930	4999
chr8	953948	4728
chr8	955147	5276
chr8	959287	5235
chr8	959338	3087
chr8	959761	5981
chr8	962858	6365
chr8	968281	5813
chr8	969343	5735
chr8	970267	4582
chr8	971062	5176
chr8	973607	5465
chr8	978685	6168
chr8	979716	6176
chr8	980635	4824
chr8	981730	2056
chr8	981972	4114
chr8	986301	4847
chr8	989022	1907
chr8	991290	4369
chr8	994839	6041
chr8	995886	5248
chr8	996170	2072
chr8	996634	4836
chr8	998602	5135
chr8	998618	5640
chr8	1000453	5649
chr8	1000715	1907
chr8	1001246	5189
chr8	1001944	3462
chr8	1002695	6386
chr8	1003057	5172
chr8	1003292	2090
chr8	1003482	6399
chr8	1008232	2909
chr8	1008446	5271
chr8	1009093	4795
chr8	1009313	4344
chr8	1010613	3953
chr8	1010894	3516
chr8	1011480	5562
chr8	1012890	5076
chr8	1014566	3012
chr8	1015161	5502
chr8	1016903	5673
chr8	1017237	5488
chr8	1017849	6052
chr8	1018332	4979
chr8	1019581	5849
chr8	1020249	4790
chr8	1020991	5540
chr8	1021250	3471
chr8	1021814	2154
chr8	1021986	5469
chr8	1022350	1772
chr8	1022455	5236
chr8	1022799	4786
chr8	1024476	5816
chr8	1025517	5897
chr8	1025523	5910
chr8	1026109	4456
chr8	1026512	5215
chr8	1026619	4938
chr8	1026697	5813
chr8	1027506	5413
chr8	1027602	5814
chr8	1027787	2460
chr8	1029090	5841
chr8	1029105	5667
chr8	1029500	4150
chr8	1030395	6155
chr8	1032218	5921
chr8	1033066	5570
chr8	1033625	4882
chr8	1033877	2930
chr8	1034497	5954
chr8	1035077	5744
chr8	1035729	3234
chr8	1035820	4080
chr8	1037264	2850
chr8	1039289	6292
chr8	1039740	2131
chr8	1049237	4958
chr8	1049413	3697
chr8	1054066	6603
chr8	1054432	5862
chr8	1057039	5024
chr8	1057692	4938
chr8	1057924	6313
chr8	1061571	5993
chr8	1066059	4778
chr8	1066957	5591
chr8	1068910	1619
chr8	1069203	4302
chr8	1069489	4296
chr8	1070014	5742
chr8	1070240	5839
chr8	1072775	1783
chr8	1073519	3232
chr8	1074425	5524
chr8	1074467	4338
chr8	1082750	4340
chr8	1083136	5870
chr8	1083364	1385
chr8	1086161	5958
chr8	1086184	5634
chr8	1086938	3917
chr8	1089766	5573
chr8	1091202	5620
chr8	1091262	4270
chr8	1092469	2232
chr8	1094105	4461
chr8	1094595	6292
chr8	1094614	5864
chr8	1095172	6544
chr8	1096519	4578
chr8	1099986	3153
chr8	1101954	4448
chr8	1102015	5175
chr8	1102518	2892
chr8	1107201	5594
chr8	1108543	2741
chr8	1110159	3695
chr8	1110914	5014
chr8	1110952	4012
chr8	1112952	6036
chr8	1114557	5679
chr8	1114849	6180
chr8	1116809	1382
chr8	1117592	2557
chr8	1117739	5959
chr8	1124916	5609
chr8	1131557	5618
chr8	1132046	5128
chr8	1133355	1673
chr8	1133484	3272
chr8	1133767	2669
chr8	1135771	5679
chr8	1136015	6080
chr8	1141640	6002
chr8	1141930	5594
chr8	1142350	4937
chr8	1142646	3812
chr8	1143935	4293
chr8	1144060	4156
chr8	1144799	5527
chr8	1145803	3999
chr8	1146438	6468
chr8	1148273	5200
chr8	1149028	5578
chr8	1149414	2206
chr8	1149677	4496
chr8	1150582	6521
chr8	1150705	4878
chr8	1151434	5070
chr8	1151503	5013
chr8	1153482	6010
chr8	1153876	5609
chr8	1156822	6010
chr8	1156972	5831
chr8	1161443	1988
chr8	1161954	5646
chr8	1163713	5277
chr8	1164482	3346
chr8	1165148	4270
chr8	1166290	5753
chr8	1166917	5829
chr8	1166945	6062
chr8	1169941	3027
chr8	1170539	3641
chr8	1172153	3299
chr8	1172704	5206
chr8	1174072	6203
chr8	1174325	3554
chr8	1176906	6035
chr8	1178457	4661
chr8	1183585	5473
chr8	1184341	5098
chr8	1184344	5265
chr8	1192438	5067
chr8	1194422	3281
chr8	1195057	5672
chr8	1195832	5733
chr8	1201155	3624
chr8	1203431	2914
chr8	1209076	6011
chr8	1209595	5724
chr8	1211979	6032
chr8	1211984	6112
chr8	1212872	4906
chr8	1213744	4110
chr8	1214057	5286
chr8	1214374	5655
chr8	1216248	3051
chr8	1218258	2273
chr8	1220478	5078
chr8	1220581	4884
chr8	1224284	5354
chr8	1226530	5714
chr8	1229149	3346
chr8	1231248	4863
chr8	1233662	3695
chr8	1233901	6644
chr8	1236143	5436
chr8	1236319	3608
chr8	1237169	5060
chr8	1238564	4762
chr8	1239309	4099
chr8	1240368	4770
chr8	1240646	5796
chr8	1240819	1028
chr8	1241224	5883
chr8	1242559	3667
chr8	1243574	5081
chr8	1244224	5099
chr8	1247317	5930
chr8	1247598	4183
chr8	1248632	6086
chr8	1248979	5542
chr8	1250263	5262
chr8	1251835	3645
chr8	1251974	5599
chr8	1252307	5967
chr8	1253175	3074
chr8	1254655	5086
chr8	1255164	2243
chr8	1256480	4762
chr8	1258670	6051
chr8	1259976	3512
chr8	1260792	2597
chr8	1261114	5991
chr8	1266793	6089
chr8	1266814	5527
chr8	1266929	1912
chr8	1267202	5255
chr8	1270993	2637
chr8	1271184	1609
chr8	1273071	3983
chr8	1273426	5519
chr8	1274056	2959
chr8	1274808	6068
chr8	1275127	5548
chr8	1279676	4989
chr8	1281727	5969
chr8	1282530	6217
chr8	1282583	4755
chr8	1283208	5065
chr8	1286506	4975
chr8	1286920	6102
chr8	1289675	5256
chr8	1290061	6318
chr8	1291289	6273
chr8	1292488	5944
chr8	1293061	6047
chr8	1294073	5848
chr8	1297156	1355
chr8	1297333	4847
chr8	1301097	6011
chr8	1301110	5868
chr8	1301216	6131
chr8	1301574	3969
chr8	1302323	4278
chr8	1302350	4456
chr8	1304128	5885
chr8	1308026	2517
chr8	1312469	5068
chr8	1315378	3444
chr8	1315886	5556
chr8	1316133	5236
chr8	1319724	4977
chr8	1319959	4511
chr8	1327618	5565
chr8	1327755	5426
chr8	1327840	3783
chr8	1328516	4896
chr8	1329505	3492
chr8	1330949	2384
chr8	1331632	5290
chr8	1334496	6042
chr8	1337345	5542
chr8	1339130	5955
chr8	1339570	6410
chr8	1339731	5395
chr8	1339829	4647
chr8	1340636	5880
chr8	1356333	5450
chr8	1356420	6343
chr8	1359035	1512
chr8	1360113	5482
chr8	1360633	6325
chr8	1366526	1301
chr8	1372223	4861
chr8	1373626	3978
chr8	1373720	2349
chr8	1374199	5255
chr8	1376889	6020
chr8	1377384	3607
chr8	1377915	5990
chr8	1380394	3196
chr8	1382230	5110
chr8	1385526	6134
chr8	1391399	6488
chr8	1392735	5561
chr8	1400530	6176
chr8	1400984	3541
chr8	1402579	6060
chr8	1404446	5586
chr8	1407652	4893
chr8	1408448	3491
chr8	1411043	4782
chr8	1416207	5318
chr8	1417817	6243
chr8	1417936	6162
chr8	1421678	6413
chr8	1423242	5510
chr8	1423744	5677
chr8	1424147	2212
chr8	1425210	3807
chr8	1426499	5747
chr8	1426857	6212
chr8	1427444	5303
chr8	1433645	4802
chr8	1435078	3996
chr8	1436913	6144
chr8	1438564	5142
chr8	1438702	6168
chr8	1439795	5052
chr8	1440121	2576
chr8	1440839	3779
chr8	1444292	5000
chr8	1447199	5863
chr8	1447628	4400
chr8	1450973	3967
chr8	1451636	5091
chr8	1451771	6298
chr8	1453450	2040
chr8	1456228	5982
chr8	1457027	4295
chr8	1457884	1987
chr8	1458045	3349
chr8	1460158	2800
chr8	1460796	5626
chr8	1460914	5340
chr8	1461822	3078
chr8	1463750	6190
chr8	1466044	5368
