chr	pos	non_missing_samples
chr19	266034	1610
chr19	267039	2786
chr19	267614	5289
chr19	271994	6337
chr19	275688	5853
chr19	276245	6053
chr19	276663	5686
chr19	278419	1962
chr19	280299	4871
chr19	282753	6548
chr19	283037	6197
chr19	288246	5455
chr19	289244	5717
chr19	292082	6007
chr19	292901	6142
chr19	293671	6208
chr19	293913	5172
chr19	294526	5717
chr19	301619	5088
chr19	304499	6324
chr19	315788	6214
chr19	316040	5076
chr19	318586	5340
chr19	319760	5041
chr19	319822	6002
chr19	320982	5511
chr19	321048	5261
chr19	327323	5292
chr19	328855	6520
chr19	331028	3323
chr19	334474	6058
chr19	338412	2642
chr19	338693	5654
chr19	339812	5899
chr19	340700	5802
chr19	342556	4419
chr19	344053	5044
chr19	346307	5169
chr19	348743	6363
chr19	352341	6278
chr19	354070	1570
chr19	354248	3499
chr19	363127	5700
chr19	364695	5693
chr19	366451	5735
chr19	366774	5928
chr19	366804	6437
chr19	366840	6499
chr19	366846	6435
chr19	367313	5853
chr19	372661	5570
chr19	374016	5360
chr19	376382	6059
chr19	379003	5951
chr19	384644	6259
chr19	388413	2663
chr19	389873	5666
chr19	390341	6097
chr19	390627	4736
chr19	391296	1520
chr19	391569	5207
chr19	401714	5866
chr19	405905	5949
chr19	405929	5903
chr19	406370	5216
chr19	406934	5524
chr19	411849	6139
chr19	416834	5907
chr19	416963	4328
chr19	417396	5025
chr19	417714	4769
chr19	417737	5202
chr19	418178	5208
chr19	418436	6592
chr19	419407	5245
chr19	420755	5339
chr19	431187	4524
chr19	450515	5981
chr19	454430	6011
chr19	464612	6310
chr19	468457	5715
chr19	472149	5497
chr19	482984	5021
chr19	483488	5965
chr19	495722	6293
chr19	499978	2928
chr19	501900	4934
chr19	508626	5487
chr19	509717	6293
chr19	510818	5871
chr19	518686	5253
chr19	525739	5755
chr19	533133	5736
chr19	535004	3677
chr19	538092	5053
chr19	538531	2455
chr19	538994	5910
chr19	539266	4229
chr19	539730	5165
chr19	539871	4203
chr19	541217	4040
chr19	542473	6531
chr19	542672	5752
chr19	544315	2802
chr19	551374	5034
chr19	552650	6037
chr19	552689	6314
chr19	554919	5279
chr19	556632	5227
chr19	560327	5810
chr19	561816	2628
chr19	565613	5991
chr19	567288	5138
chr19	573205	2999
chr19	574573	2282
chr19	580388	4857
chr19	584784	5941
chr19	586898	5174
chr19	588305	5073
chr19	588860	6040
chr19	593018	6164
chr19	605985	6182
chr19	607316	5785
chr19	607319	5743
chr19	610729	4418
chr19	614967	5290
chr19	618159	5952
chr19	621020	851
chr19	629303	6461
chr19	633381	1745
chr19	634067	5816
chr19	634095	5623
chr19	638853	3773
chr19	646900	5394
chr19	647039	5975
chr19	647251	2484
chr19	651343	5570
chr19	651852	5738
chr19	652238	5110
chr19	657666	6154
chr19	661080	5887
chr19	663929	5397
chr19	665186	6677
chr19	666926	6241
chr19	670606	6201
chr19	670828	4863
chr19	675513	5461
chr19	680845	4125
chr19	682010	5665
chr19	691025	5302
chr19	691909	5612
chr19	708079	4046
chr19	717664	2950
chr19	725939	6020
chr19	726098	5741
chr19	730235	4329
chr19	730297	5640
chr19	731484	5588
chr19	734851	5412
chr19	741758	5802
chr19	742681	5298
chr19	743589	3988
chr19	744004	5115
chr19	746206	6205
chr19	750173	2998
chr19	750583	5356
chr19	751553	4822
chr19	752878	2958
chr19	753990	5134
chr19	756179	4563
chr19	756985	5211
chr19	760302	5267
chr19	764389	5881
chr19	765374	5825
chr19	765568	5159
chr19	766103	5528
chr19	773437	5691
chr19	776648	5840
chr19	782854	6593
chr19	789381	5434
chr19	789890	3369
chr19	793660	5860
chr19	795652	2058
chr19	797079	3943
chr19	799770	6161
chr19	803086	5830
chr19	804013	5941
chr19	804079	5797
chr19	817586	5966
chr19	817708	6751
chr19	823550	5444
chr19	827655	5465
chr19	829568	4596
chr19	840984	5434
chr19	844020	6532
chr19	850023	3956
chr19	850199	5319
chr19	850574	5606
chr19	858724	6660
chr19	859214	6129
chr19	859368	3484
chr19	865374	6284
chr19	865406	6215
chr19	866018	5178
chr19	867872	5482
chr19	868115	4687
chr19	869037	5653
chr19	873178	5200
chr19	873743	6209
chr19	875389	3975
chr19	876604	4254
chr19	880602	3681
chr19	881094	5837
chr19	881161	5548
chr19	881413	4969
chr19	882778	5505
chr19	882907	5414
chr19	885818	6238
chr19	890735	5202
chr19	890844	5960
chr19	892307	6193
chr19	893183	3263
chr19	899978	4941
chr19	907673	5960
chr19	910742	4916
chr19	919349	6185
chr19	923744	5251
chr19	925489	4263
chr19	927971	4363
chr19	929257	5263
chr19	939697	3804
chr19	940134	5155
chr19	945013	3063
chr19	950380	2605
chr19	950560	4825
chr19	952520	5402
chr19	955552	5698
chr19	955577	5309
chr19	957385	6079
chr19	960445	6248
chr19	962161	6459
chr19	963695	5997
chr19	964434	6010
chr19	971082	4073
chr19	983621	6046
chr19	984987	5519
chr19	986624	5257
chr19	987365	6118
chr19	988175	5302
chr19	988261	5655
chr19	990702	5860
chr19	990819	4364
chr19	992903	4465
chr19	994544	4681
chr19	998321	5028
chr19	999582	5316
chr19	1002847	5665
chr19	1003172	6169
chr19	1005230	4221
chr19	1006768	5313
chr19	1012120	5791
chr19	1014398	5748
chr19	1016849	5653
chr19	1017057	6106
chr19	1018318	4119
chr19	1031212	4987
chr19	1036018	3937
chr19	1038222	6214
chr19	1038445	5680
chr19	1039186	5593
chr19	1041164	3926
chr19	1041352	6040
chr19	1043748	5474
chr19	1046520	6279
chr19	1050420	1389
chr19	1051214	5271
chr19	1056492	5626
chr19	1056563	6628
chr19	1057137	5101
chr19	1057863	5193
chr19	1058176	5741
chr19	1059004	5717
chr19	1063443	6473
chr19	1068873	6435
chr19	1072677	3412
chr19	1073073	5393
chr19	1075979	3884
chr19	1076063	5924
chr19	1083556	5232
chr19	1085056	4419
chr19	1086043	6261
chr19	1086352	3290
chr19	1090803	5928
chr19	1093611	4831
chr19	1093737	6548
chr19	1095061	6213
chr19	1095151	3814
chr19	1095581	4330
chr19	1095716	4087
chr19	1099701	5838
chr19	1101992	5042
chr19	1104078	2213
chr19	1107035	3785
chr19	1110829	5150
chr19	1114119	3869
chr19	1119019	3441
chr19	1120329	4472
chr19	1122147	6443
chr19	1123540	5862
chr19	1124031	5095
chr19	1124835	5136
chr19	1130986	4809
chr19	1146100	5982
chr19	1152656	4867
chr19	1170445	5368
chr19	1171031	5991
chr19	1175396	5460
chr19	1185707	4666
chr19	1185924	5639
chr19	1189482	6120
chr19	1205889	1854
chr19	1207238	5745
chr19	1218523	3328
chr19	1238899	6219
chr19	1244900	5670
chr19	1250109	5536
chr19	1259016	4475
chr19	1263299	5897
chr19	1271274	4517
chr19	1272040	4869
chr19	1275088	5075
chr19	1275368	3508
chr19	1277260	5055
chr19	1283757	5664
chr19	1302265	2953
chr19	1308057	5395
chr19	1312728	4331
chr19	1313763	3500
chr19	1318659	5050
chr19	1320149	5652
chr19	1321644	5836
chr19	1325150	5640
chr19	1339058	2360
chr19	1340060	5753
chr19	1348164	5692
chr19	1351916	5298
chr19	1357082	2611
chr19	1357496	3874
chr19	1358726	5795
chr19	1360082	5085
chr19	1360575	5675
chr19	1366545	5108
chr19	1368398	5548
chr19	1371354	5689
chr19	1372441	1267
chr19	1374641	3321
chr19	1376723	5201
chr19	1377173	2288
chr19	1379707	5443
chr19	1384690	6148
chr19	1388538	5927
chr19	1391809	4413
chr19	1410493	5768
chr19	1413574	5486
chr19	1413916	4872
chr19	1423199	4895
chr19	1444419	5256
chr19	1448180	5944
chr19	1449079	5211
chr19	1451400	4721
chr19	1462330	3255
chr19	1475391	5755
chr19	1476432	6234
chr19	1479965	3506
chr19	1481481	5742
chr19	1489080	4032
chr19	1490664	5687
chr19	1495634	4016
chr19	1497060	5645
chr19	1497144	4219
chr19	1505874	6165
chr19	1509342	5115
chr19	1512093	5807
chr19	1525307	5710
chr19	1526470	5914
chr19	1526539	4404
chr19	1526613	5976
chr19	1530060	3915
chr19	1533622	2839
chr19	1535945	4961
chr19	1536534	6514
chr19	1537467	5869
chr19	1538107	5678
chr19	1539001	1210
chr19	1540506	6099
chr19	1546180	5452
chr19	1550650	5008
chr19	1572369	3035
chr19	1580334	3774
chr19	1580828	6173
chr19	1586274	6167
chr19	1589064	4288
chr19	1597371	4684
chr19	1598203	4902
chr19	1603827	6515
chr19	1620201	6142
chr19	1620998	6040
chr19	1624527	3465
chr19	1630341	5922
chr19	1634595	6468
chr19	1642507	5120
chr19	1650134	5586
chr19	1659678	6021
chr19	1671549	3108
chr19	1673509	5783
chr19	1673793	6553
chr19	1676841	5626
chr19	1682776	6126
chr19	1684137	5198
chr19	1690706	2767
chr19	1695176	3196
chr19	1697366	5548
chr19	1697400	4368
chr19	1699146	2971
chr19	1707526	5209
chr19	1712898	5721
chr19	1716865	6077
chr19	1720332	5685
chr19	1721957	6063
chr19	1726233	4793
chr19	1732791	3952
chr19	1734153	3007
chr19	1735218	5930
chr19	1740287	6228
chr19	1743329	4777
chr19	1744203	5890
chr19	1745610	5650
chr19	1765297	4506
chr19	1766737	4084
chr19	1773999	5253
chr19	1778653	4842
chr19	1782798	6038
chr19	1783794	6299
chr19	1784211	6269
chr19	1784890	5266
chr19	1784944	5700
chr19	1787197	5608
chr19	1792997	6335
chr19	1796166	5180
chr19	1803582	3881
chr19	1806463	5273
chr19	1807018	5624
chr19	1808683	5586
chr19	1808863	5620
chr19	1810098	5227
chr19	1811130	5616
chr19	1811603	6091
chr19	1812521	3309
chr19	1813207	5970
chr19	1817113	3592
chr19	1822668	4920
chr19	1828948	5910
chr19	1833338	6152
chr19	1839483	5228
chr19	1840267	6123
chr19	1843493	6749
chr19	1843854	5519
chr19	1847340	4581
chr19	1847698	6336
chr19	1849147	5879
chr19	1849154	5788
chr19	1859390	6277
chr19	1871341	5602
chr19	1873720	5287
chr19	1880422	5951
chr19	1882762	5376
chr19	1888321	6442
chr19	1904612	5606
chr19	1910106	5752
chr19	1917925	4201
