chr13	1	0	0	0
chr13	25001	0	0	0
chr13	50001	0	0	0
chr13	75001	0	0	0
chr13	100001	0	0	0
chr13	125001	0	0	0
chr13	150001	0	0	0
chr13	175001	0	0	0
chr13	200001	0	0	0
chr13	225001	0	0	0
chr13	250001	0	0	0
chr13	275001	0	0	0
chr13	300001	0	0	0
chr13	325001	0	0	0
chr13	350001	0	0	0
chr13	375001	0	0	0
chr13	400001	0	0	0
chr13	425001	0	0	0
chr13	450001	0	0	0
chr13	475001	0	0	0
chr13	500001	0	0	0
chr13	525001	0	0	0
chr13	550001	0	0	0
chr13	575001	0	0	0
chr13	600001	0	0	0
chr13	625001	0	0	0
chr13	650001	0	0	0
chr13	675001	0	0	0
chr13	700001	0	0	0
chr13	725001	0	0	0
chr13	750001	0	0	0
chr13	775001	0	0	0
chr13	800001	0	0	0
chr13	825001	0	0	0
chr13	850001	0	0	0
chr13	875001	0	0	0
chr13	900001	0	0	0
chr13	925001	0	0	0
chr13	950001	0	0	0
chr13	975001	0	0	0
chr13	1000001	0	0	0
chr13	1025001	0	0	0
chr13	1050001	0	0	0
chr13	1075001	0	0	0
chr13	1100001	0	0	0
chr13	1125001	0	0	0
chr13	1150001	0	0	0
chr13	1175001	0	0	0
chr13	1200001	0	0	0
chr13	1225001	0	0	0
chr13	1250001	0	0	0
chr13	1275001	0	0	0
chr13	1300001	0	0	0
chr13	1325001	0	0	0
chr13	1350001	0	0	0
chr13	1375001	0	0	0
chr13	1400001	0	0	0
chr13	1425001	0	0	0
chr13	1450001	0	0	0
chr13	1475001	0	0	0
chr13	1500001	0	0	0
chr13	1525001	0	0	0
chr13	1550001	0	0	0
chr13	1575001	0	0	0
chr13	1600001	0	0	0
chr13	1625001	0	0	0
chr13	1650001	0	0	0
chr13	1675001	0	0	0
chr13	1700001	0	0	0
chr13	1725001	0	0	0
chr13	1750001	0	0	0
chr13	1775001	0	0	0
chr13	1800001	0	0	0
chr13	1825001	0	0	0
chr13	1850001	0	0	0
chr13	1875001	0	0	0
chr13	1900001	0	0	0
chr13	1925001	0	0	0
chr13	1950001	0	0	0
chr13	1975001	0	0	0
chr13	2000001	0	0	0
chr13	2025001	0	0	0
chr13	2050001	0	0	0
chr13	2075001	0	0	0
chr13	2100001	0	0	0
chr13	2125001	0	0	0
chr13	2150001	0	0	0
chr13	2175001	0	0	0
chr13	2200001	0	0	0
chr13	2225001	0	0	0
chr13	2250001	0	0	0
chr13	2275001	0	0	0
chr13	2300001	0	0	0
chr13	2325001	0	0	0
chr13	2350001	0	0	0
chr13	2375001	0	0	0
chr13	2400001	0	0	0
chr13	2425001	0	0	0
chr13	2450001	0	0	0
chr13	2475001	0	0	0
chr13	2500001	0	0	0
chr13	2525001	0	0	0
chr13	2550001	0	0	0
chr13	2575001	0	0	0
chr13	2600001	0	0	0
chr13	2625001	0	0	0
chr13	2650001	0	0	0
chr13	2675001	0	0	0
chr13	2700001	0	0	0
chr13	2725001	0	0	0
chr13	2750001	0	0	0
chr13	2775001	0	0	0
chr13	2800001	0	0	0
chr13	2825001	0	0	0
chr13	2850001	0	0	0
chr13	2875001	0	0	0
chr13	2900001	0	0	0
chr13	2925001	0	0	0
chr13	2950001	0	0	0
chr13	2975001	0	0	0
chr13	3000001	0	0	0
chr13	3025001	0	0	0
chr13	3050001	0	0	0
chr13	3075001	0	0	0
chr13	3100001	0	0	0
chr13	3125001	0	0	0
chr13	3150001	0	0	0
chr13	3175001	0	0	0
chr13	3200001	0	0	0
chr13	3225001	0	0	0
chr13	3250001	0	0	0
chr13	3275001	0	0	0
chr13	3300001	0	0	0
chr13	3325001	0	0	0
chr13	3350001	0	0	0
chr13	3375001	0	0	0
chr13	3400001	0	0	0
chr13	3425001	0	0	0
chr13	3450001	0	0	0
chr13	3475001	0	0	0
chr13	3500001	0	0	0
chr13	3525001	0	0	0
chr13	3550001	0	0	0
chr13	3575001	0	0	0
chr13	3600001	0	0	0
chr13	3625001	0	0	0
chr13	3650001	0	0	0
chr13	3675001	0	0	0
chr13	3700001	0	0	0
chr13	3725001	0	0	0
chr13	3750001	0	0	0
chr13	3775001	0	0	0
chr13	3800001	0	0	0
chr13	3825001	0	0	0
chr13	3850001	0	0	0
chr13	3875001	0	0	0
chr13	3900001	0	0	0
chr13	3925001	0	0	0
chr13	3950001	0	0	0
chr13	3975001	0	0	0
chr13	4000001	0	0	0
chr13	4025001	0	0	0
chr13	4050001	0	0	0
chr13	4075001	0	0	0
chr13	4100001	0	0	0
chr13	4125001	0	0	0
chr13	4150001	0	0	0
chr13	4175001	0	0	0
chr13	4200001	0	0	0
chr13	4225001	0	0	0
chr13	4250001	0	0	0
chr13	4275001	0	0	0
chr13	4300001	0	0	0
chr13	4325001	0	0	0
chr13	4350001	0	0	0
chr13	4375001	0	0	0
chr13	4400001	0	0	0
chr13	4425001	0	0	0
chr13	4450001	0	0	0
chr13	4475001	0	0	0
chr13	4500001	0	0	0
chr13	4525001	0	0	0
chr13	4550001	0	0	0
chr13	4575001	0	0	0
chr13	4600001	0	0	0
chr13	4625001	0	0	0
chr13	4650001	0	0	0
chr13	4675001	0	0	0
chr13	4700001	0	0	0
chr13	4725001	0	0	0
chr13	4750001	0	0	0
chr13	4775001	0	0	0
chr13	4800001	0	0	0
chr13	4825001	0	0	0
chr13	4850001	0	0	0
chr13	4875001	0	0	0
chr13	4900001	0	0	0
chr13	4925001	0	0	0
chr13	4950001	0	0	0
chr13	4975001	0	0	0
chr13	5000001	0	0	0
chr13	5025001	0	0	0
chr13	5050001	0	0	0
chr13	5075001	0	0	0
chr13	5100001	0	0	0
chr13	5125001	0	0	0
chr13	5150001	0	0	0
chr13	5175001	0	0	0
chr13	5200001	0	0	0
chr13	5225001	0	0	0
chr13	5250001	0	0	0
chr13	5275001	0	0	0
chr13	5300001	0	0	0
chr13	5325001	0	0	0
chr13	5350001	0	0	0
chr13	5375001	0	0	0
chr13	5400001	0	0	0
chr13	5425001	0	0	0
chr13	5450001	0	0	0
chr13	5475001	0	0	0
chr13	5500001	0	0	0
chr13	5525001	0	0	0
chr13	5550001	0	0	0
chr13	5575001	0	0	0
chr13	5600001	0	0	0
chr13	5625001	0	0	0
chr13	5650001	0	0	0
chr13	5675001	0	0	0
chr13	5700001	0	0	0
chr13	5725001	0	0	0
chr13	5750001	0	0	0
chr13	5775001	0	0	0
chr13	5800001	0	0	0
chr13	5825001	0	0	0
chr13	5850001	0	0	0
chr13	5875001	0	0	0
chr13	5900001	0	0	0
chr13	5925001	0	0	0
chr13	5950001	0	0	0
chr13	5975001	0	0	0
chr13	6000001	0	0	0
chr13	6025001	0	0	0
chr13	6050001	0	0	0
chr13	6075001	0	0	0
chr13	6100001	0	0	0
chr13	6125001	0	0	0
chr13	6150001	0	0	0
chr13	6175001	0	0	0
chr13	6200001	0	0	0
chr13	6225001	0	0	0
chr13	6250001	0	0	0
chr13	6275001	0	0	0
chr13	6300001	0	0	0
chr13	6325001	0	0	0
chr13	6350001	0	0	0
chr13	6375001	0	0	0
chr13	6400001	0	0	0
chr13	6425001	0	0	0
chr13	6450001	0	0	0
chr13	6475001	0	0	0
chr13	6500001	0	0	0
chr13	6525001	0	0	0
chr13	6550001	0	0	0
chr13	6575001	0	0	0
chr13	6600001	0	0	0
chr13	6625001	0	0	0
chr13	6650001	0	0	0
chr13	6675001	0	0	0
chr13	6700001	0	0	0
chr13	6725001	0	0	0
chr13	6750001	0	0	0
chr13	6775001	0	0	0
chr13	6800001	0	0	0
chr13	6825001	0	0	0
chr13	6850001	0	0	0
chr13	6875001	0	0	0
chr13	6900001	0	0	0
chr13	6925001	0	0	0
chr13	6950001	0	0	0
chr13	6975001	0	0	0
chr13	7000001	0	0	0
chr13	7025001	0	0	0
chr13	7050001	0	0	0
chr13	7075001	0	0	0
chr13	7100001	0	0	0
chr13	7125001	0	0	0
chr13	7150001	0	0	0
chr13	7175001	0	0	0
chr13	7200001	0	0	0
chr13	7225001	0	0	0
chr13	7250001	0	0	0
chr13	7275001	0	0	0
chr13	7300001	0	0	0
chr13	7325001	0	0	0
chr13	7350001	0	0	0
chr13	7375001	0	0	0
chr13	7400001	0	0	0
chr13	7425001	0	0	0
chr13	7450001	0	0	0
chr13	7475001	0	0	0
chr13	7500001	0	0	0
chr13	7525001	0	0	0
chr13	7550001	0	0	0
chr13	7575001	0	0	0
chr13	7600001	0	0	0
chr13	7625001	0	0	0
chr13	7650001	0	0	0
chr13	7675001	0	0	0
chr13	7700001	0	0	0
