chrX	1	0	0	0
chrX	25001	0	0	0
chrX	50001	0	0	0
chrX	75001	0	0	0
chrX	100001	0	0	0
chrX	125001	0	0	0
chrX	150001	0	0	0
chrX	175001	0	0	0
chrX	200001	0	0	0
chrX	225001	0	0	0
chrX	250001	0	0	0
chrX	275001	0	0	0
chrX	300001	0	0	0
chrX	325001	0	0	0
chrX	350001	0	0	0
chrX	375001	0	0	0
chrX	400001	0	0	0
chrX	425001	0	0	0
chrX	450001	0	0	0
chrX	475001	0	0	0
chrX	500001	0	0	0
chrX	525001	0	0	0
chrX	550001	0	0	0
chrX	575001	0	0	0
chrX	600001	0	0	0
chrX	625001	0	0	0
chrX	650001	0	0	0
chrX	675001	0	0	0
chrX	700001	0	0	0
chrX	725001	0	0	0
chrX	750001	0	0	0
chrX	775001	0	0	0
chrX	800001	0	0	0
chrX	825001	0	0	0
chrX	850001	0	0	0
chrX	875001	0	0	0
chrX	900001	0	0	0
chrX	925001	0	0	0
chrX	950001	0	0	0
chrX	975001	0	0	0
chrX	1000001	0	0	0
chrX	1025001	0	0	0
chrX	1050001	0	0	0
chrX	1075001	0	0	0
chrX	1100001	0	0	0
chrX	1125001	0	0	0
chrX	1150001	0	0	0
chrX	1175001	0	0	0
chrX	1200001	0	0	0
chrX	1225001	0	0	0
chrX	1250001	0	0	0
chrX	1275001	0	0	0
chrX	1300001	0	0	0
chrX	1325001	0	0	0
chrX	1350001	0	0	0
chrX	1375001	0	0	0
chrX	1400001	0	0	0
chrX	1425001	0	0	0
chrX	1450001	0	0	0
chrX	1475001	0	0	0
chrX	1500001	0	0	0
chrX	1525001	0	0	0
chrX	1550001	0	0	0
chrX	1575001	0	0	0
chrX	1600001	0	0	0
chrX	1625001	0	0	0
chrX	1650001	0	0	0
chrX	1675001	0	0	0
chrX	1700001	0	0	0
chrX	1725001	0	0	0
chrX	1750001	0	0	0
chrX	1775001	0	0	0
chrX	1800001	0	0	0
chrX	1825001	0	0	0
chrX	1850001	0	0	0
chrX	1875001	0	0	0
chrX	1900001	0	0	0
chrX	1925001	0	0	0
chrX	1950001	0	0	0
chrX	1975001	0	0	0
chrX	2000001	0	0	0
chrX	2025001	0	0	0
chrX	2050001	0	0	0
chrX	2075001	0	0	0
chrX	2100001	0	0	0
chrX	2125001	0	0	0
chrX	2150001	0	0	0
chrX	2175001	0	0	0
chrX	2200001	0	0	0
chrX	2225001	0	0	0
chrX	2250001	0	0	0
chrX	2275001	0	0	0
chrX	2300001	0	0	0
chrX	2325001	0	0	0
chrX	2350001	0	0	0
chrX	2375001	0	0	0
chrX	2400001	0	0	0
chrX	2425001	0	0	0
chrX	2450001	0	0	0
chrX	2475001	0	0	0
chrX	2500001	0	0	0
chrX	2525001	0	0	0
chrX	2550001	0	0	0
chrX	2575001	0	0	0
chrX	2600001	0	0	0
chrX	2625001	0	0	0
chrX	2650001	0	0	0
chrX	2675001	0	0	0
chrX	2700001	0	0	0
chrX	2725001	0	0	0
chrX	2750001	0	0	28
chrX	2775001	0	0	28
chrX	2800001	0	0	0
chrX	2825001	0	0	4
chrX	2850001	0	0	4
chrX	2875001	0	0	1
chrX	2900001	0	0	1
chrX	2925001	0	0	2
chrX	2950001	0	0	8
chrX	2975001	0	0	16
chrX	3000001	0	0	12
chrX	3025001	0	0	3
chrX	3050001	0	0	3
chrX	3075001	0	0	3
chrX	3100001	0	0	9
chrX	3125001	0	0	8
chrX	3150001	0	0	2
chrX	3175001	0	0	8
chrX	3200001	0	0	15
chrX	3225001	0	0	9
chrX	3250001	0	0	1
chrX	3275001	0	0	5
chrX	3300001	0	0	14
chrX	3325001	0	0	10
chrX	3350001	0	0	5
chrX	3375001	0	0	9
chrX	3400001	0	0	4
chrX	3425001	0	0	0
chrX	3450001	0	0	6
chrX	3475001	0	0	6
chrX	3500001	0	0	1
chrX	3525001	0	0	1
chrX	3550001	0	0	0
chrX	3575001	0	0	0
